10000 20000
7449 525 27
2799 8589 82
6851 7307 77
9623 2974 99
1677 1422 43
4994 4104 78
2360 1268 68
1535 7931 30
7877 9418 10
4218 7910 27
6063 9302 52
5911 6950 8
6895 2600 93
580 4860 3
3271 1589 64
9720 7100 98
1780 9961 69
1457 2602 29
8447 2856 23
4493 5475 16
6600 9958 33
9948 2021 98
422 3218 26
4519 6009 27
8297 7054 60
5962 4597 89
7013 726 27
5972 7108 19
4302 4943 36
9367 8517 25
4018 3421 40
8902 1789 35
9699 3661 77
424 6973 89
9179 7994 36
4567 7906 34
7431 7849 9
1459 6709 58
8644 9429 36
5585 6784 70
379 6992 84
5891 6560 78
9286 8813 23
5219 3971 84
1071 6124 27
2832 8234 18
4781 1982 38
631 84 15
1027 8480 34
6596 4760 90
2997 9387 70
5608 5828 98
4831 3187 20
8385 4980 69
2522 8910 78
5721 578 29
1031 1271 12
2982 2857 4
9522 7059 8
2248 2029 39
1942 1100 2
3721 6073 40
8864 3003 76
2617 9999 90
2782 261 28
3751 2352 47
8318 9828 94
311 1152 25
8210 6004 91
4415 5308 60
863 8639 14
9357 4779 84
1016 9289 89
1398 3893 68
8631 946 45
9034 8521 27
8278 8860 45
5163 8171 97
9649 4500 63
5210 415 23
1488 8563 38
9187 5560 10
5845 80 44
3945 2878 98
3268 1383 25
9704 6171 21
7051 1321 89
1338 4622 53
2842 5993 46
1954 3893 48
2791 2916 83
7502 7838 36
7331 2682 70
496 8636 98
6105 8763 78
5272 8020 59
8421 4192 47
2169 1315 2
6473 6134 4
548 5412 28
3305 9020 2
4724 1978 12
7573 509 53
3551 5208 62
3769 6175 47
9566 2399 73
3615 7105 73
153 2868 36
4609 9908 22
9250 2089 21
3727 3858 41
4079 6587 60
4248 7425 12
363 100 47
3674 4785 90
6477 8443 79
5875 1023 68
3709 8502 19
916 926 87
456 9241 21
4959 7360 38
8410 1510 73
5120 7972 78
1985 7618 9
770 6503 28
1545 8875 3
1306 7513 94
4797 7862 87
7029 1371 52
2410 832 37
3223 8027 69
3898 9850 35
8343 973 33
7533 2731 81
1921 284 77
1827 1586 42
2489 17 28
3033 3548 73
8042 3127 73
2172 4224 9
7530 9697 23
3008 1408 89
4131 3139 22
4336 4644 1
3047 8964 78
8424 4330 35
1216 3948 92
3663 3929 66
3833 7061 94
5085 1811 14
2995 3610 60
126 6784 56
2498 7399 8
8842 4198 46
8234 3362 7
9166 9301 8
9597 8494 70
8735 850 46
8528 641 76
5190 7428 33
5882 3377 78
7190 7973 80
3860 3391 7
4004 6350 49
2955 3987 92
6582 5146 83
737 4280 50
2629 4389 80
1285 4985 85
6369 5575 47
8978 9583 50
5870 8472 4
575 7869 34
6849 6445 38
4649 8452 48
2699 2437 19
9864 4456 87
2165 1141 96
308 8461 81
3340 3474 95
6400 4646 14
8067 6124 96
6867 7305 36
1223 4639 58
9183 7051 12
1294 7059 65
3713 6727 78
9280 6674 87
9106 4859 78
2687 9229 28
4357 1966 53
5293 4087 93
9487 3215 88
9464 1517 35
5469 4799 46
3710 5868 27
7486 9979 32
2908 7348 44
2751 4797 68
5441 7390 2
7177 8531 23
5251 3948 97
1798 7141 51
8875 2058 22
7722 2181 90
9634 8956 12
5644 4721 58
6042 6266 80
7320 826 54
1616 1793 80
4017 9182 74
2367 6163 69
5206 3486 85
2715 7117 61
4607 7894 59
3361 4193 12
2353 695 89
8657 9815 1
2944 737 49
5940 8583 3
2364 5898 96
5956 519 56
6598 9597 3
7344 4333 55
5729 9760 96
6013 1380 67
9998 9829 100
9605 3871 57
5885 3199 40
458 8948 49
7913 5270 100
2484 8248 18
241 3324 52
8619 3495 62
6623 5413 81
1120 6688 63
2393 918 97
8030 9433 69
8778 1605 68
3627 8896 74
8515 6694 49
8003 7194 97
371 2669 47
3269 7480 38
2150 474 26
18 2756 2
4276 7151 78
5143 9362 9
1028 5512 89
4176 7600 6
2851 6747 17
6805 4622 39
4550 2567 27
4938 3805 78
3903 7818 32
186 3890 100
5019 833 28
289 6295 14
8721 8447 31
1589 9653 67
8453 124 21
8812 631 68
8537 4657 29
4968 463 91
4136 9584 21
116 6725 58
5307 8748 68
7097 568 50
8839 2666 99
2865 6639 56
8925 4206 47
1193 6434 29
980 3303 54
6794 1805 57
5751 1973 79
8506 4541 32
5197 7668 33
1170 9291 46
9279 5470 36
5493 3806 93
6150 2217 74
5191 2297 8
1367 3681 45
4736 4564 61
7023 4766 83
4333 794 52
7356 2977 35
6022 7537 63
8874 8477 57
3648 7536 17
4516 1017 27
4697 1896 53
9937 1902 30
110 3945 61
8716 3816 22
9258 5936 73
1418 1530 65
9692 2049 73
6293 917 64
7681 2316 85
2608 1375 84
2535 5547 39
4435 374 61
4975 9165 43
8072 9577 30
787 1860 15
8824 947 63
4328 3150 80
4133 8409 71
5001 7630 22
3306 2864 61
6550 2435 53
2801 9943 78
9906 3950 67
5287 9360 7
2065 4150 59
2240 6955 29
7625 2668 27
8537 5757 36
9010 9398 4
5146 7329 76
7734 4429 8
1059 8781 17
9470 6357 94
8317 5090 24
3085 4198 47
8399 2200 61
4887 2534 57
5589 5991 34
13 9958 23
3530 396 56
3221 6009 6
9889 8767 1
9757 6568 26
9302 9034 32
8411 428 62
8939 8537 25
8969 8109 22
2259 9154 6
3214 390 65
7051 8918 59
5795 7307 86
8098 289 81
6696 9706 3
2978 9534 75
637 28 15
1263 7987 4
3459 7438 34
3958 8202 64
1067 4348 6
7521 1100 39
1033 5646 63
2679 7208 35
2414 616 31
3481 2281 85
8223 3449 95
4469 9538 78
2244 9097 75
8428 60 45
3417 6862 82
3459 6066 31
7508 1938 28
1509 7246 80
3488 7147 50
6740 1224 46
4430 4132 50
9907 3349 6
5240 4987 89
8761 419 59
6375 1923 80
2275 8270 2
3990 5523 85
7612 4373 98
202 7979 9
307 172 68
9862 3041 82
8452 8408 58
83 2861 56
9308 5494 80
3794 2825 62
6398 5911 21
1790 9225 82
8434 9096 21
4726 8612 69
7212 6911 27
3109 2799 10
7714 9528 19
9993 2398 96
5221 9036 48
7679 1310 33
3904 1906 59
6333 3795 16
481 599 84
4700 4496 77
6243 2470 14
8895 2318 96
2743 4836 18
5382 2904 67
9206 1253 29
4354 2487 61
269 8098 72
6074 5922 96
7861 8403 13
7836 3712 82
7619 5892 27
1852 1245 40
6713 798 62
2956 451 79
404 7492 31
5841 4127 55
3081 8342 38
971 8195 31
9618 7630 59
6719 4125 6
2231 4350 80
1111 8724 89
6582 4802 32
8263 3197 54
2235 6583 74
8551 849 77
8105 3690 47
6507 5955 83
6615 8180 65
3904 8513 84
1930 2356 44
4339 4173 80
3999 7088 32
3981 4510 70
5349 2225 57
6338 659 76
4539 5412 45
4565 9707 68
5539 8403 88
3086 2566 58
4052 4829 51
2925 5224 37
3084 9277 74
9509 6459 10
4080 6371 32
2406 8685 43
9406 5932 6
3475 5613 42
7155 174 11
6442 807 32
9280 7483 38
2088 4613 4
9611 905 22
1639 9739 19
7296 3564 57
4320 9759 65
3903 720 23
4502 1038 29
5166 6010 38
7635 1058 24
4972 1839 9
2124 1653 72
699 1058 40
1171 371 22
9749 7336 67
5943 1991 98
7833 4826 23
764 2303 78
190 8671 92
3132 6020 60
5288 6545 99
8542 1723 41
1356 185 33
8581 9353 86
1955 4670 48
6703 5922 31
4404 6343 8
6112 6410 55
7453 8956 75
4180 5267 90
3893 8282 30
5274 1731 26
7203 2442 67
807 1484 48
3051 231 70
6610 3556 16
5815 8921 100
8139 1039 76
2683 2353 98
577 3168 5
2798 5894 29
2627 8360 18
8429 7743 42
1455 6954 34
944 4191 77
2937 5519 11
1618 6875 46
712 6484 33
9714 9642 85
8242 5273 28
1675 6226 31
4085 349 64
8696 5497 21
7671 798 95
9242 4370 23
5247 9213 85
6276 5265 68
7496 8542 85
464 5830 8
9926 8038 79
7646 9745 6
4530 349 67
827 630 5
8391 2178 97
3608 3223 45
6087 8527 55
8148 2882 92
4484 5628 83
263 9686 32
3269 6250 44
6681 8470 38
9125 5365 61
6183 4860 73
967 8976 17
4805 463 11
115 3917 78
6452 9143 85
7937 4942 19
321 5124 42
5965 8691 67
7113 5119 39
656 3260 23
1261 4216 55
6651 386 57
6015 3206 93
3430 2073 11
9289 2485 53
456 4913 65
6012 1396 23
187 4746 81
8530 4475 19
1300 7998 97
509 9975 6
1879 5047 65
5890 8223 49
6239 5455 81
4617 6911 81
4677 5130 65
7600 9575 56
5673 2654 44
3324 143 28
3658 2429 15
4312 1433 24
4557 7304 5
692 6470 98
348 4807 50
3167 9628 78
7286 9177 34
6756 9334 65
54 1227 59
2847 2607 79
865 8382 44
4779 532 72
5312 1301 14
3330 6815 98
2666 5200 98
8056 37 77
4901 9786 65
8886 6141 94
8715 3137 79
2709 5569 28
2564 7171 94
3124 4516 53
4886 110 99
6069 8969 85
5376 8846 53
5030 7087 57
971 5288 93
2387 2316 86
6236 3673 45
8156 2418 62
1821 871 8
849 9167 58
2166 3379 62
8658 4584 75
9062 5700 89
9649 5874 62
2301 5753 85
6665 5314 43
6402 3019 32
7964 5462 85
358 3842 81
8551 4185 16
8017 9139 23
1573 2740 88
592 3792 22
6372 5265 22
1262 8338 15
5888 7697 91
3104 7116 49
4587 9973 39
4693 4969 43
2125 8406 72
3216 708 45
1780 1883 26
8824 8480 32
9059 4100 81
5465 5580 37
7553 5477 39
6425 5159 86
6035 4363 64
5272 9191 3
4788 5422 95
5916 8514 77
1778 4258 28
165 6552 38
7891 5086 69
8556 7255 76
11 7563 51
2982 2673 25
5629 4749 40
4581 9070 31
9447 7910 65
7099 5951 30
181 7533 86
8633 4140 89
8546 7405 7
6764 1976 98
1313 6235 86
9011 8661 96
1747 2167 88
4405 2219 23
6839 5996 36
1265 2021 53
8575 2574 37
5450 9275 57
1724 8268 79
2038 6082 28
2451 8979 52
8861 671 30
4801 9994 56
3909 6857 29
5060 8504 72
4501 2880 52
532 8825 5
8706 7931 21
6477 3382 71
5458 8056 33
2615 9928 23
1082 8859 35
748 6572 17
932 6972 34
6984 3529 7
5914 1022 28
8082 4256 77
402 5535 67
150 4103 13
3556 2006 42
8733 5546 74
4734 842 79
7283 6713 23
3573 36 42
8524 7987 80
1198 3923 59
2596 571 44
5324 4449 64
823 3284 90
798 9234 27
9385 821 23
6941 384 8
6944 2082 64
7562 802 1
3026 6812 55
6586 858 43
866 9568 78
4416 6802 32
855 5517 58
667 9039 52
5436 8068 3
7770 5600 21
9131 5520 80
6396 669 18
6450 8035 35
2818 6054 33
150 1793 14
2652 4296 65
6456 4432 69
7238 1948 94
3621 2499 20
1966 861 18
1300 3879 49
8212 4418 80
4663 918 75
5632 1467 24
4936 192 88
8440 2001 97
3902 8288 88
7633 6328 90
769 8550 8
7833 1301 6
1831 6448 9
5719 6661 15
7031 3855 14
618 1777 32
4879 4518 13
7109 7799 7
3609 4285 68
756 2679 42
9099 6695 17
147 2553 36
8284 2443 72
2553 506 8
8811 5044 62
6927 1978 49
4440 7467 1
3452 5402 22
3971 4099 23
2025 4727 60
4039 3571 12
9205 5844 4
5775 4334 80
4181 1629 20
8339 1312 55
1913 1548 54
1930 9295 91
7984 4199 38
7379 3146 54
3935 9935 45
5185 5622 71
7613 6568 13
841 7759 13
3397 4641 96
8194 4570 3
2033 3773 61
52 8963 86
762 5176 33
644 2996 26
1954 842 95
1605 141 84
765 4476 83
6443 9490 90
9766 917 23
328 804 66
5883 7668 52
7857 5615 98
5583 9004 19
890 1984 80
1902 5461 24
955 9529 97
5660 4087 93
9737 1669 28
2473 4529 74
6015 3571 64
2130 1442 26
484 9217 68
1417 7235 69
4358 337 92
81 2899 32
9480 4190 82
7854 2139 7
8394 7034 54
1355 3532 14
7836 9195 25
9968 7554 13
2214 2847 52
1831 1269 10
1138 3389 88
2981 9539 86
6318 5827 54
2523 1839 69
1475 5066 54
183 476 14
4834 4892 61
6416 7120 80
7645 4782 81
5099 6328 100
5068 6158 39
2103 896 82
8564 9677 55
9173 2563 84
9834 6575 48
5329 9797 54
7290 3649 71
9599 4337 26
8113 6334 10
9347 4264 22
5317 1510 45
7185 5411 60
7352 8133 41
5264 2060 31
9028 8776 26
739 7312 39
1317 8150 89
7272 6143 12
6405 6693 3
6374 9412 66
1119 2043 72
8630 3544 83
206 182 80
6057 9535 5
8600 6830 24
4975 6628 75
3677 1697 65
5375 212 87
3502 3999 35
5741 4038 19
7943 2690 73
2294 692 47
5381 6732 14
4372 9537 52
2610 2624 87
9276 5599 49
844 6371 89
4131 653 17
2056 3539 7
8915 8432 14
1890 9739 56
6868 3643 53
9040 1211 45
5756 7274 43
811 7354 30
9799 5533 14
6370 9603 61
7080 5434 29
7517 1384 11
7679 5054 89
8991 3483 3
1937 3906 35
1976 3993 36
616 5330 39
8355 9245 38
7936 6823 84
2270 4593 68
8568 9524 53
4193 8831 81
1600 7120 44
2889 5384 18
7514 594 65
785 4815 98
8008 3123 7
490 5861 83
2049 7565 5
8928 2516 11
4575 8374 20
3916 9743 50
3184 3097 49
6156 3512 86
5905 7976 48
3533 9431 34
4048 3495 94
7299 1404 64
1462 98 67
2589 2058 71
8259 7635 54
9247 7931 63
2794 9013 22
2974 5803 86
1661 9350 39
1768 8808 26
335 5176 43
735 8711 6
3162 6816 22
3742 6716 6
5831 2550 49
2589 2216 44
5314 4250 13
7946 4734 27
7367 7931 3
9600 1731 20
81 9520 65
7240 7247 15
6957 4466 47
6311 1205 50
3274 1007 35
5179 869 91
4523 5124 44
1480 1808 41
6323 7031 75
4085 3516 73
8388 8742 94
5567 6013 45
9892 9127 51
1161 789 91
6139 1751 12
2169 4771 12
2464 4680 17
3559 7262 3
1925 7021 52
3396 2268 71
9278 4257 91
5131 792 11
8635 8900 54
2383 9999 100
5865 350 5
379 9199 63
3802 2490 6
1025 3152 22
170 4068 1
7428 5772 18
7630 6850 68
5935 5819 64
2063 988 7
7128 702 34
7617 5195 2
1847 7289 98
6397 2963 16
8830 1039 80
8666 4420 14
3098 1202 40
4904 9587 1
9373 234 20
2873 8375 83
9235 6666 77
8347 9257 74
5758 114 21
2184 9079 73
5194 3855 6
1355 3499 9
6230 2837 23
7236 5919 32
6604 5526 45
829 9804 37
3973 4791 62
7938 8272 29
7443 8445 29
4991 1111 79
3702 8547 11
5060 1103 93
6949 1316 55
7932 8332 58
9547 9716 6
371 113 4
3138 254 6
2176 1363 56
7452 4377 81
4655 4508 50
5046 5628 100
6660 1908 58
1492 4686 21
1291 2595 65
256 1441 89
5211 4792 5
7121 3935 27
9180 5446 78
6405 120 50
3170 3415 52
8814 2127 63
2664 5884 26
3630 202 43
8078 5909 85
4695 5150 53
7332 6885 98
6274 4277 18
38 6963 76
6032 3521 60
5550 1993 52
5000 3743 69
458 4903 96
4602 8771 12
6355 9999 65
4421 1888 82
7843 6368 96
8491 5185 24
6609 2627 86
2069 7478 86
3601 5249 63
3025 9243 49
5348 3887 46
6400 7450 43
2379 1855 27
9484 7342 59
3847 7309 26
2164 6920 27
7720 130 91
5021 4646 22
2713 4574 57
5778 6005 75
6884 6014 77
4406 9832 36
4776 1010 80
6895 2354 89
8006 1941 18
375 4933 70
6721 2029 51
8177 5493 31
3238 4610 46
1914 7138 25
1469 9034 50
3947 863 12
9156 3562 20
7396 8924 92
5185 8983 53
2237 1793 48
443 8842 71
9521 3073 3
21 3109 51
2996 9072 96
9180 1713 44
3683 1793 79
8716 6850 86
7650 6928 32
7967 785 11
7839 1259 41
4556 9821 29
6995 4693 23
9915 7358 1
1052 8924 69
5820 5229 95
2261 8364 81
1886 2154 68
6608 2729 17
6706 5079 35
2155 1745 55
2080 5364 54
3361 2021 58
6055 7746 17
4133 4003 43
1657 4916 77
8590 2390 95
7339 4592 24
8870 2730 6
9163 9245 60
847 9994 45
6395 2436 47
6362 5457 61
3073 8087 42
5256 6927 72
2825 5075 18
923 9672 85
350 31 75
7341 6407 9
3235 6816 86
3768 9704 11
1851 2004 100
554 3585 36
5796 112 49
4265 9938 87
3664 8327 1
4139 1484 84
9504 3887 83
8763 3546 99
7531 9959 90
5802 7710 33
7844 148 38
2876 5444 49
9318 6208 11
4738 6651 85
6258 1520 45
7387 7146 47
5930 503 14
4568 7257 29
7826 3639 25
3350 4988 16
1113 1868 67
425 6824 68
2540 977 94
7384 7551 64
9377 2403 58
2764 8710 50
2219 1608 52
9221 3129 67
420 1623 5
7884 7224 20
101 7382 73
6397 8416 3
4892 8117 96
3466 6412 34
1374 5169 78
8050 3564 89
4387 4122 6
1605 4595 94
706 2446 23
2095 8745 71
3960 1137 76
3791 772 92
9689 6152 70
8431 2791 23
5605 3700 97
3638 5571 63
8237 2228 32
2302 230 63
3846 2726 48
6788 3591 52
16 5658 22
1415 913 65
6940 9889 29
5371 2163 29
6338 7530 85
1297 5460 10
6518 2954 79
5032 7428 50
2951 5169 97
8800 5872 80
1576 6918 89
652 7697 44
3053 5438 97
9629 7028 77
8285 752 60
7817 8632 18
2515 6606 69
410 5390 71
9248 7442 53
6887 6924 57
4398 1080 14
9534 200 58
2721 772 75
6171 5957 11
110 4845 50
80 5750 50
6106 781 2
8408 1399 100
9189 3064 24
5354 8003 82
3832 1724 33
4590 9021 38
7920 4278 14
997 6533 64
6718 3435 18
4308 4918 20
5943 555 98
9908 9694 27
173 4520 41
6891 6644 87
7863 9417 56
2742 4393 43
2728 6392 95
8168 5181 61
3880 3861 61
9941 4046 85
6427 3841 76
3765 353 65
3617 5904 54
8477 1222 39
787 59 44
5677 3796 3
3951 1799 32
307 3104 39
1425 4396 38
1754 1598 45
61 4992 11
1643 1404 92
5839 2694 4
5222 582 32
966 4330 55
4908 9502 25
8157 7607 35
8114 9557 35
4063 6327 62
7435 8723 23
7213 627 27
238 5133 57
3256 5328 80
9018 4024 42
6161 7209 92
3422 6626 53
809 8654 94
2965 2640 68
8238 5032 20
6301 1320 74
1778 4344 17
6704 2668 14
3858 7940 4
1865 4788 21
6035 4534 48
5271 2798 64
1464 2706 1
690 551 1
915 1049 85
5978 6590 92
740 5237 96
8297 6492 54
9188 4253 41
2908 5463 3
2002 2556 6
5257 7162 83
8556 2356 55
4303 7282 4
6336 9745 79
8365 1340 17
7127 5656 85
9799 680 25
1492 9095 19
3142 7510 92
2353 4965 95
3537 8142 24
5391 8 75
8366 7273 37
2120 9401 34
8695 2593 55
2088 5314 82
7014 7472 65
5559 738 77
1450 2633 61
7165 2005 3
5313 2571 50
549 1562 75
9715 1635 58
8108 3554 35
3924 9072 8
4948 1129 5
1168 303 74
9879 4154 32
3394 4185 59
239 2303 58
9614 9665 18
6334 1946 13
9456 5279 60
4275 4772 54
2656 3548 98
958 1799 97
5353 3342 50
5734 1926 24
1844 8608 7
7406 4339 19
3735 954 89
9998 567 95
8613 5468 49
9090 2723 87
1368 263 62
1985 1369 76
6841 1223 65
2928 9955 83
1425 3214 12
8898 6063 49
2992 6178 98
7320 7839 38
7593 3555 15
6932 8969 69
3087 1152 18
6457 6424 59
3756 4715 18
7503 1587 84
1408 4398 92
4422 2585 31
8163 4626 64
9528 531 85
6991 4790 33
8286 7532 80
6309 8306 53
3958 4613 98
6266 3366 28
3842 3909 84
8724 1655 2
2872 4157 19
3901 8486 43
7961 4082 13
7646 1143 3
6282 161 64
2144 9823 88
3703 5156 32
5079 9143 16
7198 7848 53
2551 9567 100
9028 5190 87
520 3553 21
7488 9339 81
6013 6642 20
7920 7408 57
8990 8456 80
7851 4462 95
2773 4579 86
6428 8655 4
8857 4645 16
1328 4979 46
1334 5608 43
9932 1692 29
7847 9332 44
2701 6740 72
4458 3924 68
4592 959 98
9924 4943 68
7922 2532 53
4218 1262 58
4489 8727 46
6585 5812 100
103 6536 88
3183 8648 95
4448 432 39
2519 873 88
50 8527 46
3329 3602 94
5129 3737 42
3127 3237 16
6765 9139 73
1533 8309 90
7887 7223 8
7943 2850 98
1933 5826 82
926 357 8
1969 4834 60
2026 8663 42
566 3751 27
6243 4790 76
6529 8451 2
2213 4682 22
1826 5174 38
3535 9432 83
4261 4529 45
4266 3785 59
185 9136 55
4826 7669 15
574 174 22
3963 4657 47
6627 683 45
811 5711 83
7102 2041 33
8581 3983 64
9601 9812 98
5831 4192 97
3919 2617 81
4589 8956 78
9986 6765 81
5409 4002 42
9925 7276 52
5108 6797 90
6282 3526 39
2567 7237 62
7500 2035 40
4907 5568 33
9845 8161 94
718 2823 78
2806 7491 86
4139 618 76
8497 3965 53
9491 3446 71
4661 9313 69
205 1205 28
6003 6503 35
8806 2042 91
3887 1826 97
8024 783 29
1464 6128 23
1836 9622 83
566 373 41
3012 6436 48
6517 5527 20
4073 662 100
5310 1703 6
4338 9141 91
5137 477 15
1839 9915 67
8609 7530 17
1022 9610 78
9542 3687 77
9870 1561 14
4087 3690 48
1498 3723 61
2111 6812 52
4609 5803 24
5817 7541 30
3648 4676 80
979 7250 6
7434 8293 69
9932 5421 29
1036 1886 82
8825 8431 60
8402 7599 39
6050 8533 74
6396 2514 54
6093 7217 50
1528 9258 13
9747 8780 71
2429 64 83
1879 2851 20
5965 1091 14
67 977 89
7132 7829 92
8931 9605 85
7457 3197 57
997 205 73
5469 5171 16
8195 8238 3
7396 2500 16
2532 4367 69
6179 6754 73
1993 1417 98
1060 6757 100
1370 9631 48
4773 363 93
9882 1170 7
8551 2018 96
3857 2634 95
4770 7821 8
4277 4883 70
2813 937 50
8030 3501 31
1753 7328 81
8073 9751 1
5660 3837 20
3925 8057 84
3887 654 75
7005 7442 60
5504 8884 66
5360 9243 20
5414 7946 37
1 5123 97
4791 9720 58
3361 4926 33
9374 6352 79
826 3168 83
6670 9042 1
9886 6502 21
1875 5699 16
3860 7636 56
5378 5561 100
8947 8147 36
7307 8782 21
8521 2000 32
6974 5393 32
3914 2839 80
1266 3753 42
6294 4435 5
8980 3399 79
1488 1277 30
7724 8453 81
9701 2575 22
8563 242 49
73 6527 65
8990 3306 5
7373 9778 20
4909 715 14
5691 491 23
6162 9989 21
3166 8725 45
3163 7285 57
3487 6315 39
1405 6887 21
8482 4845 14
823 4528 54
1115 1303 74
2695 8480 61
5862 196 56
1580 9745 41
2997 5136 35
5247 6531 6
6415 9835 67
549 5012 60
5130 850 54
6848 1898 95
9120 9974 23
472 26 99
3220 1870 78
7468 9825 21
7951 476 14
726 5430 35
7681 5370 11
2347 3640 19
2112 242 7
7145 9865 97
3496 2447 82
328 3770 44
1122 6955 35
6945 7782 69
3470 9223 39
4608 7186 2
2702 1735 33
8868 4856 60
2383 2104 10
6608 9653 50
4535 956 76
7529 1337 30
4255 1096 66
3619 7362 98
7427 1565 59
5960 404 8
5799 8245 27
1469 2557 23
8368 190 2
3049 9058 70
3429 8729 80
7006 6643 39
187 8665 91
175 4907 81
9780 2320 80
4367 7055 42
3634 5417 52
6215 9242 18
6258 910 2
6362 1571 41
753 7464 27
4074 2492 51
5992 281 44
4593 8954 52
35 3247 13
4100 6666 54
5692 9096 25
6294 9714 100
3719 6370 56
7351 6682 79
8825 4014 11
5050 7871 37
5771 9934 75
2697 1901 22
7000 9117 31
2461 1761 13
3661 6247 44
7709 7193 44
5120 3939 65
217 2863 37
2836 9898 41
5514 6623 4
7728 2771 97
819 1205 45
4933 4324 13
2734 6016 18
1301 8537 88
695 9136 24
2650 2357 66
1269 8577 95
6110 1845 40
3942 5730 77
4422 2814 47
2498 2742 26
724 4553 33
6407 5960 89
8284 7626 100
2882 3219 20
335 6746 32
1248 2096 89
7110 9203 18
7201 198 52
6956 4664 59
8167 8832 60
2842 9276 70
1074 9657 31
1586 7299 33
1250 9130 32
9135 9663 35
568 9195 74
1867 7556 1
6159 8547 71
4757 1403 75
9427 1463 33
6327 7916 5
3705 5099 64
7644 339 31
6673 8133 49
4051 1828 91
6096 4974 87
2851 4526 66
9002 4325 66
3265 57 19
1051 6752 74
2249 8478 88
6590 3363 76
1161 7803 34
7765 2894 66
7865 9015 4
9526 4428 75
37 538 48
2697 3513 30
519 631 84
9469 2632 29
6738 7396 18
5156 4118 63
2976 3109 74
5154 4712 71
7561 246 98
93 5448 74
2998 8175 15
8196 4503 65
565 229 22
3708 2263 90
9122 1532 33
8882 8245 1
1046 5553 24
8828 9761 10
1834 7411 34
3013 8071 39
5628 6863 96
2262 3126 19
9450 9757 32
2163 8227 51
2839 344 82
7380 7561 63
4759 8358 52
9914 6656 2
5331 1627 63
2263 8410 63
2583 1332 38
2734 3683 75
5336 6515 98
4926 3032 39
4230 1929 60
7688 6268 18
919 7292 80
4971 6204 5
6666 6307 66
2532 5448 52
5593 9713 72
172 952 62
2830 3573 22
7854 5095 67
233 2098 9
5258 2357 92
5316 4874 54
8849 3367 100
985 7469 35
8346 7620 46
1308 2030 70
6517 5760 71
8953 1860 62
342 5316 1
3498 577 77
3580 6855 46
3772 2334 30
7775 9706 26
8652 3345 16
8961 2007 83
5100 7556 47
8249 3991 57
897 1626 90
9444 8098 84
1542 6657 93
2331 1722 8
6462 389 3
3005 3614 57
5272 494 20
1802 8909 10
7011 1683 79
467 1251 49
1262 3104 90
2601 3573 62
9555 9100 79
3745 3401 33
7491 8359 30
9207 2379 25
2137 8400 95
1806 3270 90
1564 8493 77
9405 3488 95
4989 8226 76
9262 7855 30
1353 2513 60
4554 9925 21
5503 8436 41
449 3932 68
7100 230 5
7541 4735 21
3748 9131 37
8143 8663 29
6771 9988 60
6375 5280 95
8515 2088 23
9557 6902 2
5498 8689 5
7035 8747 89
3292 583 33
4376 9451 12
3680 9972 19
5019 8535 2
5047 9216 96
8909 7142 66
8772 3471 44
272 2732 68
1712 8176 62
6313 6697 87
1953 4432 69
8878 9652 4
7979 9164 31
8995 4801 96
9979 588 46
7793 9968 14
7483 8425 70
9291 4717 100
1205 8624 67
1136 5507 66
8021 9907 87
1326 8352 7
2419 316 90
1717 6899 57
1770 3904 65
1584 1769 97
6690 4613 12
3374 5219 86
6202 8792 13
8158 1882 62
5151 3598 95
5819 7046 6
7980 9244 11
7526 3598 91
972 411 21
5308 8709 42
4898 231 26
2476 604 67
1943 3660 83
2734 3673 77
4434 5613 95
1203 6705 56
6540 9497 54
6635 9339 17
8041 3111 87
6269 1171 80
7010 7527 47
2820 7889 68
704 7713 93
8889 4392 49
2380 4606 99
8899 1451 64
8793 3257 12
4255 4173 61
717 4525 21
1049 5363 74
4587 460 10
6497 2843 91
9941 5124 88
3880 8923 13
3681 2550 37
3289 9836 46
2675 5525 5
8311 9351 23
2218 6270 11
1666 7044 36
5320 5087 90
8792 9699 6
9505 5508 1
909 1123 72
7955 9248 70
5935 2151 61
1301 6928 62
8762 815 1
4563 7262 24
4314 4750 5
1292 6160 22
920 6311 8
5118 3721 31
9712 8046 71
7593 4373 2
2530 6315 84
3671 8103 75
7007 2314 76
7318 6291 3
5711 5376 1
8918 4468 39
3694 5034 28
9827 6316 74
3358 6216 22
3114 5421 48
8483 4963 28
1460 1920 19
35 1542 68
7553 2321 29
970 8379 72
4897 9227 91
7689 4199 45
2847 7260 9
7467 6845 5
6175 7266 87
7660 2869 14
7300 1049 57
5007 2242 64
8325 2035 19
4971 3902 29
7375 506 32
2487 3128 95
3522 2737 41
6864 5786 35
6537 798 54
1489 2436 84
